filename,cluster_id,image_role,category,themes,suggested_title,description,confidence
484569313_647678128237256_2576263516030327688_n.jpg,P109,main,cards,"trees,patterns",Happy Valentine's Day — Tree of Hearts Card,"A handmade square card featuring a delicate printed tree silhouette in charcoal with visible roots, its bare branches scattered with twelve dimensional quilled hearts in shades of pink, rose and deep red, alongside smaller printed pink hearts. Captioned ""Happy Valentine's Day"" beneath. Comes with a coordinating envelope.",high
484616538_649715128033556_1743385845949004546_n.jpg,P110,main,canvas,birds,Mini Owl Canvas,"A wide-eyed cartoon owl with dimensional brown and cream wavy-quilled body, large round eyes with black pupils, an orange beak, and curling spiral wing accents, perched on a small olive-coloured branch. Mounted on a miniature stretched canvas. Part of the mini-canvas series.",high
484827921_650533487951720_1044255905610916488_n.jpg,P111,main,framed,patterns,Quilled Yin-Yang,"A classical yin-yang symbol rendered in dimensional quilling — one half built from black filigree spirals with a small lilac dot at its centre, the other from pale lilac and cream coils with a small black dot — meeting in flowing wave-like halves. Mounted in a deep black square shadow-box frame with a generous white mat. A calming, meditation-themed piece.",high
484872146_650533404618395_4426070212910494724_n.jpg,P112,main,canvas,patterns,Mini Yin-Yang Canvas,"A miniature version of the yin-yang motif — black filigree on one side, pale-lilac filigree on the other, meeting in flowing waves with tiny contrast dots in each half. Mounted on a miniature stretched canvas displayed on its own little wooden easel. Part of the mini-canvas series; companion to the larger framed P111.",high
485168103_649715498033519_552029005975925284_n.jpg,P113,main,canvas,patterns,Mini Toadstool Canvas,"A pair of classic red-and-white-spotted toadstools (one large, one small) with cream stems, growing out of a tuft of dimensional green grass blades. Each cap is densely quilled with red on-edge paper banding and white spot accents. Mounted on a miniature stretched canvas. Part of the mini-canvas series.",high
484322492_649715181366884_923047764872402756_n.jpg,P114,?drop,canvas,patterns,,"Composite shot showing six mini-canvas pieces displayed together on wooden easels: P055 garden, P067 ladybugs, P091 clover, P101 lovebirds, P110 owl and P113 toadstools. Strong sub-collection candidate. Decide keep as series-hero / drop / repurpose.",medium
484798836_650533081285094_7942649077304503494_n.jpg,P115,main,framed,insects,Quilled Blue Butterfly,"A single large dimensional quilled butterfly with vivid azure-and-black wings, intricate spiral filigree across the wing surface, white accent dots scattered through both wings, and a heavy black body with curling antennae. Mounted in a clean white square shadow-box frame. A standalone framed butterfly distinct from the mini-canvas butterfly (P054) and the butterfly that appears in P051.",high
484868990_650533107951758_2795390186183169073_n.jpg,P116,main,framed,patterns,Quilled Ballerina,"A black silhouette ballerina mid-pose with arms raised and one leg extended, her tutu rendered in dimensional quilled fans of pink, coral and peach spirals tied together at the waist with a small pink bow. Mounted in a clean white shadow-box frame. A graceful, feminine piece suitable for a girl's room or dance studio.",high
485150324_650533267951742_6612874300739082100_n.jpg,P117,main,framed,patterns,Rainbow Hearts in a Heart,"A heart-shaped composition built entirely from small dimensional quilled hearts — graduating from red at the top through orange, yellow, green, blue and purple at the point — packed densely so that the small hearts collectively form the larger heart silhouette. Mounted in a clean white square shadow-box frame. Closely related to P016 (rainbow heart of rolled coils); decide at consolidation whether to merge as a design variant.",medium
485068828_653484640989938_1230977338772263945_n.jpg,P118,main,framed,"birds,australiana",Rainbow Lorikeet,"A dimensional framed quilling of an Australian rainbow lorikeet perched on a brown branch — deep blue head with filigree spirals, lime-green chin band, vibrant green wings and tail, a wavy red-and-orange chest, and a bright red beak. Mounted in a light oak shadow-box frame. Part of the Australian birds series.",high
485316041_653484757656593_8978758162155811748_n.jpg,P118,angle,framed,"birds,australiana",,,high
485385080_653484614323274_679212229378572419_n.jpg,P118,angle,framed,"birds,australiana",,,high
485804437_653481630990239_5414777586573804465_n.jpg,P119,main,framed,"birds,australiana",Australian Magpie,"A dimensional framed quilling of an Australian magpie perched on a brown branch with green leaves — black body with white nape and back patches built from rolled spiral coils, a heavy silver-tipped black beak, and a single bright red eye. Mounted in a light oak shadow-box frame. Part of the Australian birds series.",high
485361813_653481984323537_8257925021943120970_n.jpg,P119,angle,framed,"birds,australiana",,,high
486080995_653481990990203_5690441293893849911_n.jpg,P119,angle,framed,"birds,australiana",,,high
485399598_653490437656025_3804372533199230860_n.jpg,P120,main,framed,"insects,australiana",Sugarbag Bee (Tetragonula carbonaria),"A scientifically-styled framed quilled rendering of the Australian native stingless Sugarbag Bee (Tetragonula carbonaria), featuring a glossy black body with silver-thread filigree thorax detail, lacy translucent layered wings with intricate vein patterns, and the species name printed beneath the specimen on a clean white card. Mounted in a deep white shadow-box frame. Part of the native bees series alongside P014 (Blue Banded) and P121 (Domino Cuckoo); also available as a triptych (P122).",high
485610445_653490184322717_2124140483103307882_n.jpg,P121,main,framed,"insects,australiana",Domino Cuckoo Bee (Thyreus lugubris),"A scientifically-styled framed quilled rendering of the Australian native Domino Cuckoo Bee (Thyreus lugubris), featuring a striking black body covered in distinct white spot accents, fine quilled-filigree segmentation, slender outlined wings, and the species name printed beneath the specimen on a clean white card. Mounted in a deep white shadow-box frame. Part of the native bees series alongside P014 (Blue Banded) and P120 (Sugarbag); also available as a triptych (P122).",high
485761820_653490247656044_8726478023278922110_n.jpg,P122,main,framed,"insects,australiana",Native Australian Bees Triptych,"A wide triptych shadow-box frame in light oak presenting three native Australian bee quillings side by side, each with its printed scientific-name label: Sugarbag Bee (Tetragonula carbonaria), Blue Banded Bee (Amegilla cingulata), and Domino Cuckoo Bee (Thyreus lugubris). The individual pieces (P120, P014, P121) are also available separately.",high
485778133_653490384322697_7578330052200725395_n.jpg,P122,angle,framed,"insects,australiana",,,high
485802060_653493780989024_3202007282714389845_n.jpg,P122,angle,framed,"insects,australiana",,,high
485887154_653490590989343_2230701145349086559_n.jpg,P122,angle,framed,"insects,australiana",,,high
485795595_653482424323493_4450336370798223276_n.jpg,P123,main,framed,"birds,australiana",Willie Wagtail,"A dimensional framed quilling of an Australian willie wagtail perched on a brown branch with green leaves — black body with a white belly and chin, the characteristic broad fanned black tail held high, and small bright spiral-detailed eye. Mounted in a light oak shadow-box frame. Part of the Australian birds series.",high
485802131_653482327656836_8762412968958723266_n.jpg,P123,angle,framed,"birds,australiana",,,high
485803727_653482490990153_6485977594230614578_n.jpg,P123,angle,framed,"birds,australiana",,,high
486303530_655765780761824_5755234616581680969_n.jpg,P124,main,framed,insects,European Honey Bee (Apis mellifera),"A scientifically-styled framed quilled rendering of the European Honey Bee (Apis mellifera), featuring a yellow-and-black banded abdomen with metallic gold thread detail, a glossy black thorax with gold filigree, layered cream-paper wings with intricate spiral vein patterns, and the species name printed beneath the specimen on a clean white card. Available in white-frame and black-frame options. Companion piece to the native bees series (P014, P120, P121, P122) covering the introduced honey bee.",high
486168243_655766090761793_6232241331955909275_n.jpg,P124,angle,framed,insects,,"White frame, perspective.",high
486410595_655765767428492_7343487282982601735_n.jpg,P124,angle,framed,insects,,"White frame, perspective.",high
486665476_660334746971594_5536778517452393506_n.jpg,P124,angle,framed,insects,,"Black frame option, front.",high
486332607_660334736971595_8655259805485486405_n.jpg,P124,angle,framed,insects,,"Black frame option, perspective.",high
487103964_660334733638262_5906424620503550190_n.jpg,P124,angle,framed,insects,,"Black frame option, perspective.",high
486833816_658920813779654_4982246455739224135_n.jpg,P125,main,framed,nautical,Mini Quilled Jellyfish,"A small framed quilling of a serene blue jellyfish — three rounded peaked-dome bell segments with deep navy spiral detail, long flowing teal and pale-mint tentacles trailing below, and a halo of small blue and green bubble dots surrounding the body. Mounted in a clean white standard shadow-box frame. Part of the mini sea-creatures sub-series alongside P126 (Seahorse) and P127 (Two Fish) — often sold as a coordinated trio.",high
486854599_658921197112949_2571326356350055813_n.jpg,P126,main,framed,nautical,Mini Quilled Seahorse (Cute Style),"A small framed quilling of a stylised blue seahorse with playful exterior spines, pale-mint and lime spiral filigree across the body, slender curling tail and dorsal-fin accents, with three small blue and mint bubble dots floating above. Mounted in a clean white standard shadow-box frame. Smaller, more cartoony companion to the larger nautical-series seahorse (P100); part of the mini sea-creatures sub-series alongside P125 (Jellyfish) and P127 (Two Fish).",high
486933224_658920950446307_3019894148639962522_n.jpg,P127,main,framed,nautical,Mini Quilled Two Fish,"A small framed quilling of two cheerful round fish swimming downward — each with a blue ring body packed with concentric blue and teal coil scales, a black eye dot, and pale-mint quilled tail fins — accompanied by a trail of small blue bubble dots and a pair of dimensional green seaweed fronds at the base. Mounted in a clean white standard shadow-box frame. Part of the mini sea-creatures sub-series alongside P125 (Jellyfish) and P126 (Seahorse).",high
487121883_658920933779642_1556043817033017630_n.jpg,P128,?drop,framed,nautical,,"Composite shot showing the mini sea-creatures trio together (P126 Seahorse, P127 Two Fish, P125 Jellyfish in matching small white frames). Strong sub-collection candidate, often sold as a coordinated trio. Decide keep as series-hero / drop / repurpose.",medium
487063735_660340786970990_311680563859795623_n.jpg,P129,main,framed,nautical,Framed Quilled Angelfish,"A graceful quilled angelfish with intricate scrollwork body — layered blues, teals and silver-greys with dimensional spirals across the fins and body — accompanied by a small school of teal bubble dots to the right. Mounted in a rope-edged white shadow-box frame. Part of the nautical series alongside P030 (Sailboat), P031 (Lighthouse), P032 (Whale), P099 (Dolphin), P100 (Seahorse) and P130 (Stingray).",high
487159876_660340790304323_5501895035862963750_n.jpg,P130,main,framed,nautical,Framed Quilled Stingray,"A serene quilled stingray with a soft blue body patterned with dark blue dashes, dots and central swirl detail, a long curling tail, and a pair of slender green seaweed fronds at the base. Mounted in a rope-edged white shadow-box frame. Part of the nautical series alongside P030, P031, P032, P099, P100 and P129.",high
484829006_653490264322709_2425782182322148078_n.jpg,P014,angle,framed,"insects,australiana",,,high
486527252_660328450305557_6262832707710876260_n.jpg,P014,angle,framed,"insects,australiana",,,high
486463406_660336733638062_7638317541889711938_n.jpg,P015,angle,framed,animals,,,high
486976809_660336676971401_6837080951859017040_n.jpg,P015,angle,framed,animals,,,high
486668962_659829453688790_1289730154148206314_n.jpg,P016,angle,framed,patterns,,,high
487116543_659829327022136_2104326247040335258_n.jpg,P016,angle,framed,patterns,,,high
487150399_659829460355456_8814835749185306273_n.jpg,P016,angle,framed,patterns,,,high
484530608_650522607952808_3025376456162316866_n.jpg,P029,angle,framed,trees,,,high
485359375_650522984619437_1930918930421414252_n.jpg,P029,angle,framed,trees,,,high
484627348_649280624743673_8403912179459255409_n.jpg,P032,angle,framed,nautical,,"Three water spouts on this example; P032 main description says ""twin curls"". Confirm whether this is the same artwork photographed differently or a separate whale design variant before this row goes live.",low
484493051_650533174618418_8502941223849276976_n.jpg,P038,angle,framed,"names,flowers",,"Yellow/orange palette variant — letter ""A"". Confirms paletteVariants pattern for P038.",high
484626822_650533101285092_1293473613664936306_n.jpg,P038,angle,framed,"names,flowers",,"Pink palette — letter ""I"" example. Front-on view.",high
484481680_650533457951723_4265634870431920111_n.jpg,P042-44,?drop,framed,"animals,nursery",,"Third trio composite — P042 elephant, P044 panda, P043 monkey side by side in matching white frames. Decide keep one composite or drop all per STATE.md pending-decisions.",medium
484717886_650533554618380_3682996376523933271_n.jpg,P051,angle,framed,"insects,patterns",,,high
484038056_644874115184324_8295386386423146413_n.jpg,P061,angle,framed,"animals,nursery",,,high
484486472_650533177951751_8893213431592019415_n.jpg,P061,angle,framed,"animals,nursery",,,high
484244271_645344825137253_3899159286100650816_n.jpg,P062,angle,framed,patterns,,Close-up of the H and O letters showing the cream/charcoal/brown filigree detail.,high
484041994_647273494944386_8283150856026978463_n.jpg,P066,angle,framed,"animals,patterns,pets",,,high
484302847_647273498277719_5759964376700630652_n.jpg,P066,angle,framed,"animals,patterns,pets",,,high
484457755_649715104700225_7546675006128592008_n.jpg,P067,angle,canvas,insects,,,high
484134700_645706638434405_4809746256226493023_n.jpg,P069,angle,homewares,"seasonal,patterns",,"White/silver palette variant — quilled snowflake in white-and-pale-lilac tones with silver glitter at the base, versus the main pink/mauve example. Formalise as paletteVariants at consolidation.",high
